id,question,model_answer,is_correct,anchor_str,token_id,token_is_suffix,token_len,token_id_rank,layer0_norm,layer0_kurtosis,final_norm,final_kurtosis,drift_cosine,surprisal,prediction_entropy
174,What color golf balls are used on the golf course in Antarctica?,The color of the golf balls used on the golf course in Antarctica is not,0, Antarctica,71687,0,11,0.47182366259477676,1.4485024213790894,-0.09332395135207294,1200.0048828125,779.3941861134638,0.019354769960045815,11.8828125,2.5775297
175,Throughout the 80s and 90s Phil Collins recorded on which record label?,The answer is PolyGram. Phil Collins was signed to PolyGram during the,0, label,2383,0,6,0.01568423546756529,1.7565739154815674,0.08417895559513422,1105.705078125,694.8903540699271,0.048666853457689285,0.035003662109375,2.9140635
176,On which label did Chuck Berry record in the 1950s and 1960s?,Chess Records,1,s,82,1,1,0.0005397009267059814,1.5838184356689453,1.9282471493904731,1409.092529296875,836.7203492835396,0.00223711971193552,0.0006155967712402344,1.6941721
177,What was the name of Michael Jackson's second wife?,Lisa Marie Presley,0, wife,7403,0,5,0.04872446293176074,1.6565725803375244,0.008379865779343021,1241.41259765625,840.7903983326687,0.02690964750945568,5.421875,2.0083632
178,Which US city was named after a British Prime Minister?,"Washington, D.C.",0, Minister,9486,0,9,0.062434182813816345,1.575903058052063,-0.014879681070254946,1283.5933837890625,720.6109062703883,0.018859559670090675,0.008148193359375,0.55307466
179,"""Who said, To err is human but it feels divine?""""""","""The quote 'To err is human, but to blunder is divine",0, divine,29367,0,7,0.19328533066554338,1.5699704885482788,-0.05444163076787145,1486.056640625,999.1407741022042,0.035991668701171875,2.642578125,0.6610338
180,Which singer had a big 60s No 1 with Roses Are Red?,The singer who had a big 60s No. 1 with,0, Red,3731,0,4,0.024556392165122155,1.754345417022705,0.10300364523946914,1389.04736328125,800.7565156794938,0.009401229210197926,0.0002560615539550781,0.92127484
181,What are the international registration letters of a vehicle from Iceland?,"The international registration letters of a vehicle from Iceland are the letters ""IS""",1, Iceland,38396,0,8,0.2527116680707666,1.4516363143920898,0.004371234242561695,1259.364990234375,780.0283783207985,0.043795712292194366,7.1171875,1.8396677
182,Where was the American venue of the Live Aid concert?,Philadelphia,1, concert,20830,0,8,0.13709719882055602,1.6268398761749268,0.0574595314421491,1110.7567138671875,573.1963605279125,0.014104096218943596,0.10546875,0.5505091
183,Which was the longest moon landing?,"The longest moon landing was the Apollo 17 mission, which lasted",1, landing,20327,0,8,0.13378659435551812,1.607260823249817,-0.034464622181522575,1020.3084716796875,385.9424889512949,0.05180605128407478,1.5908203125,0.23532136
184,Who had the most expensive presidential inauguration ceremony of the 20th century?,The most expensive presidential inauguration ceremony of the 20th century was that,0, century,9294,0,8,0.061170492839090145,1.6970765590667725,-0.06014197062374871,1357.7301025390625,816.6170524653589,0.025078073143959045,0.030426025390625,1.2457244
185,Who became Israel's head of state in 1993?,Yitzhak Rabin,0,3,18,1,1,0.0001184709351305813,1.5794754028320312,53.84191418260034,1452.8856201171875,782.3456482363333,0.07845301181077957,0.278564453125,1.2224627
186,"In WWII, who was the head of the Nazi party's security service?",Reinhard Heydrich,1, service,2473,0,8,0.016276590143218198,1.774577260017395,0.027980234473537813,1189.766845703125,534.1852648199008,0.03214417025446892,0.71435546875,1.0981417
187,Which President of the Philippines was deposed in 1986?,The President of the Philippines who was deposed in 1986,0,6,21,1,1,0.00013821609098567817,1.5665326118469238,21.581200252238826,1335.1414794921875,656.8884381882683,0.06296051293611526,0.018218994140625,1.1299213
188,"What kind of disaster claimed some 100,000 lives in Armenia in 1988?",The 1988 Armenian earthquake,1,8,23,1,1,0.00015137952822240943,1.6351768970489502,18.247345848185144,1232.7449951171875,793.0221617835563,0.07438754290342331,9.739398956298828e-05,0.8901757
189,Which state on the Gulf of Mexico is nearest the end of the alphabet?,The state on the Gulf of Mexico that is nearest to the end of the,0, alphabet,27790,0,9,0.18290596040438079,1.6895134449005127,0.08204081278179176,1465.819091796875,810.1373632736187,0.021624106913805008,11.8515625,0.70539755
190,Truax Field international airport is in which US state?,"Truax Field International Airport is located in the United States, specifically in",0, state,1584,0,6,0.010425442291491154,1.8099533319473267,-0.09757796202627356,879.1825561523438,383.1664069360511,0.052245911210775375,0.270751953125,1.3443049
191,In what month was the attack on Pearl Harbor?,The attack on Pearl Harbor occurred in December.,1, Harbor,39182,0,7,0.25788489890480204,1.515346884727478,0.12498664144051386,1650.74169921875,822.3215302568052,0.024464789777994156,0.0030059814453125,0.83264506
192,Who did Dr. Crippen murder?,"Dr. Crippen was accused of murdering his wife, Belle, in",1, murder,9901,0,7,0.06516559604043808,1.5665353536605835,0.060538255126294516,1253.231201171875,750.6324828136163,0.021673284471035004,2.001953125,1.7353292
193,"In the 1904 Olympics, how many of the 23 track and field titles were won by Americans?",22,0, Americans,8877,0,10,0.05842591617523168,1.6855076551437378,-0.052804120281972455,1159.677490234375,822.3161715275779,0.017600320279598236,1.72265625,0.9611147
194,The Black Hills lie between which two rivers?,The Black Hills lie between the Cimarron River and the Chey,0, rivers,35517,0,7,0.233762900168492,1.5621803998947144,-0.13453309464969587,1132.6025390625,593.218603857324,0.03326696902513504,1.6748046875,0.1140961
195,In what year was the first in-flight movie shown on an internal flight in the USA.,1927,0, USA,7279,0,4,0.047908329823083406,1.738377571105957,0.06726300586900091,1293.173828125,785.8948405525191,0.03656687214970589,3.1875,0.7407975
196,In which city was John Lennon murdered?,John Lennon was murdered in New York City.,1, murdered,31385,0,9,0.20656723883740521,1.405418038368225,-0.06520782851487805,1365.371337890625,765.3994949130633,0.03891434893012047,7.20703125,0.22105436
197,How was President Kennedy assassinated?,"President John F. Kennedy was assassinated on November 22,",0,inated,15479,1,6,0.10187842249368155,1.617114782333374,-0.04583070641566289,1454.1510009765625,712.1590641059898,-0.001173148863017559,4.76837158203125e-07,0.3861055
198,Which caped crusader operated in Gotham City?,Batman,1, City,4311,0,5,0.02837378896377422,1.7709825038909912,0.19198482969326136,1656.177734375,780.0781026679047,0.008285384625196457,0.394287109375,1.0319809
199,Who did Jack Ruby shoot in November 1963?,Jack Ruby shot Lee Harvey Oswald in November 1963.,1,3,18,1,1,0.0001184709351305813,1.5794754028320312,53.84191418260034,1372.9398193359375,706.4259172036743,0.07875814288854599,0.004062652587890625,0.7628128
200,Who was the first American to travel faster than the speed of sound?,Chuck Yeager,1, sound,5112,0,6,0.033645745577085086,1.7743927240371704,-0.22016724363405915,1222.0921630859375,481.50706232881197,0.01799708604812622,0.0032634735107421875,0.83631164
201,Who was the first US president Barbara Walters interviewed?,The first US president Barbara Walters interviewed was Richard Nixon.,1, interviewed,29047,0,12,0.19117918070766637,1.5332880020141602,-0.1035527272398018,1411.0455322265625,808.591798415516,0.010411334224045277,1.0771484375,2.0525343
202,Which orchestral conductor was married to one of the subjects of the film Hillary and Jackie?,The orchestral conductor married to one of the subjects of the film *Hillary,0, Jackie,50865,0,7,0.33477911752316764,1.4617342948913574,0.07902103056467391,1198.37744140625,818.1938259192033,0.035154543817043304,0.84130859375,2.8952546
203,Which writer and politician became Lord Tweedsmuir?,The writer and politician who became Lord Tweedsmuir was **John Buch,1,uir,20911,1,3,0.13763031802864364,1.560206651687622,0.08411882552776628,1247.453369140625,797.4799250374773,0.018092479556798935,0.00023508071899414062,1.5166259
204,In what year was the first Tarzan novel published?,"The first Tarzan novel, ""Tarzan of the Apes,"" was",0, published,4652,0,10,0.0306181550126369,1.758131504058838,0.03286636952461208,1293.35009765625,803.073266003987,0.030033085495233536,0.25830078125,0.36059976
205,In which country were motorized ambulances first used?,The first motorized ambulances were used in Germany during World War I,0, used,1483,0,5,0.009760688711036226,1.853902816772461,0.20063481081335865,1566.3409423828125,854.7417658371471,0.046553343534469604,0.8173828125,1.9045849
206,What is the Pacific terminus of the Trans Siberian Railway?,Vladivostok,1, Railway,54456,0,8,0.35841406908171863,1.6288975477218628,-0.03342342013887478,1410.552001953125,732.9700645160283,0.014241114258766174,0.482421875,1.2781459
207,What is the name of the mountain pass which lies between Pakistan and Afghanistan?,Khyber Pass,1, Afghanistan,20500,0,12,0.13492523167649537,1.5114351511001587,0.015727404582042137,1289.638427734375,732.2528227499097,0.03260922431945801,1.390625,0.5867743
208,"What is the name of the group of 1,196 islands in the North Indian Ocean, none bigger than five square miles?","The group of 1,196 islands in the North Indian Ocean",0, miles,8756,0,6,0.05762952822240944,1.7409682273864746,0.04664956407142151,1450.137451171875,901.3665401038177,0.015648243948817253,0.1409912109375,1.1592135
209,Which Syrian city is said to be the oldest continually inhabited city in the world?,Aleppo,0, world,1879,0,6,0.012367049283909014,1.8191484212875366,0.04429881683134207,1485.556396484375,824.278653943748,0.020986920222640038,0.06561279296875,1.1031809
210,Who was king of France at the time of the French Revolution?,Louis XVI,1, Revolution,22126,0,11,0.14562710614995789,1.673675537109375,0.08985630566246305,1242.7425537109375,741.7507565949686,0.021434899419546127,0.078369140625,1.0053507
211,What is the principal language of Bulgaria?,The principal language of Bulgaria is Bulgarian.,1, Bulgaria,58719,0,9,0.3864719355518113,1.3899248838424683,-0.0051496162696471615,1164.427001953125,803.5065714631122,-0.004168214742094278,10.125,0.7597821
212,"What is the name of the cathedral in Red Square, Moscow?","The name of the cathedral in Red Square, Moscow is the Cathedral of the",0, Moscow,22415,0,7,0.14752922283066555,1.5769191980361938,-0.004739376387151495,1266.375244140625,792.1219162542487,0.03143985569477081,0.09149169921875,0.79216987
213,Which country is known to its people as Suomen Tasavalta?,Finland,1,ta,2565,1,2,0.016882108256107836,1.7468311786651611,0.10514657692683915,1390.2279052734375,629.5989619527207,0.0451505184173584,0.00011014938354492188,0.27661657
214,Which crusade was led by Philip II Augustus of France and Richard I of England?,The Third Crusade,1, England,9448,0,8,0.06218407750631845,1.6887807846069336,-0.04533418307169379,1474.3111572265625,793.6812970872652,-0.004016462713479996,3.504753112792969e-05,0.71252733
215,In which Netherlands city does the United Nations International Court of Justice sit?,The Hague,1, sit,2444,0,4,0.016085720303285592,1.715266227722168,-0.04747546735484942,1190.6396484375,517.6823882593561,0.03042718954384327,3.076171875,1.2923436
216,"In which battle did Harold II, the last Saxon king, lose his life?",The Battle of Hastings,1, life,2272,0,5,0.014953664700926706,1.8380701541900635,0.08627073999958279,1465.6114501953125,749.1661932993826,0.022295605391263962,0.0094146728515625,0.95875216
217,Who proclaimed the People's Republic of China in 1949?,The People's Republic of China was proclaimed by Mao Zedong on October,1,9,24,1,1,0.00015796124684077506,1.6115447282791138,9.612222571418052,1392.26806640625,738.1815061355614,0.068997323513031,0.0006098747253417969,0.8481703
218,"Which wife of Henry VIII had already married twice before she became queen, and married for a fourth time after Henry's death?",Catherine of Aragon,0, death,4545,0,6,0.029913911120471776,1.7099767923355103,-0.0069030392734616974,1466.8988037109375,932.197505636817,0.010333111509680748,0.0010471343994140625,0.51440847
219,In which country is the castle that gives the Habsburg dynasty its name?,The castle that gives the Habsburg dynasty its name is located in Austria,0, name,829,0,5,0.005456244734625105,1.8392785787582397,0.01390981858990159,1316.04638671875,867.7578087567176,0.052945807576179504,0.01126861572265625,0.47675014
220,In which parliament has the UK 87 seats for members who are elected for a five0-year term?,"The UK has 87 seats in the European Parliament, which is elected",1, term,4647,0,5,0.030585246419545072,1.8168728351593018,-0.05851374206935667,1680.623779296875,901.1955594495707,0.015123340301215649,0.0287017822265625,1.7319363
221,What was the former name of the British Green Party?,The Green Party of England and Wales,0, Party,8554,0,6,0.05630002106149958,1.685369849205017,0.19811172674696786,1350.67236328125,788.6095719274002,0.046219777315855026,0.27587890625,0.36858204
222,"""What is the more common name of the """"simple plurality"""" system of voting?""","The more common name of the ""simple plurality"" system of voting is the",0, voting,15668,0,7,0.10312236731255266,1.6310389041900635,-0.09893202502686549,1223.268310546875,769.7632514632057,0.03740522637963295,0.9169921875,0.42790157
223,What word for unthinking patriotism is derived from the name of one of Napoleon's admirers?,jingoism,0,ers,388,1,3,0.0025537068239258635,1.7345987558364868,0.2541402758244571,1381.38623046875,870.1698561468884,0.018416211009025574,0.451171875,3.731538
224,Which builder of steam engines formed a successful partnership with Matthew Boulton?,James Watt,1,ton,777,1,3,0.005113995366470093,1.782126784324646,0.0004121045660570033,1398.3955078125,792.713429719197,0.012991176918148994,9.40561294555664e-05,0.1481803
225,What was the nickname of the French singer Edith Piaf?,La Môme,0,f,69,1,1,0.0004541385846672283,1.6447949409484863,1.1914051869190514,1325.3905029296875,725.6905204849988,0.052512627094984055,5.7578086853027344e-05,1.0443493
226,Whose birthday is celebrated by a public holiday on the third Monday in January in the USA?,Martin Luther King Jr.,1, USA,7279,0,4,0.047908329823083406,1.738377571105957,0.06726300586900091,1231.6611328125,733.8148546307278,0.02817067690193653,4.75390625,0.94033015
227,What type of coal is brown and fibrous?,Lignite,1,rous,26522,1,4,0.17456034119629318,1.6080210208892822,-0.03191392593135012,1548.793701171875,693.2783870607984,0.014133377000689507,0.00013780593872070312,1.6712384
228,What raw material is used for making glass?,"Glass is made from sand, soda ash, and limestone.",1, glass,8991,0,6,0.05917623209772536,1.732814908027649,0.13588171472233102,1385.8375244140625,692.581529421185,0.03680664673447609,3.869140625,1.4866751
229,What kind of an organism is a truffle?,"A truffle is a type of subterranean fungus, specifically a member",1,uffle,13208,1,5,0.0869313395113732,1.6005933284759521,-0.004540144289404413,1069.2750244140625,683.1032204933146,-0.018741421401500702,2.4921875,0.71492994
230,What is the name of the strong material found in plant cell walls?,Cellulose.,1, walls,14285,0,6,0.094019850463353,1.671018362045288,-0.004820622025734966,1418.5098876953125,806.8452668791883,0.03234759345650673,0.00469970703125,1.2446765
231,What name is given to the change of state from liquid to gas?,Evaporation,1, gas,6819,0,4,0.04488073925863521,1.755429744720459,-0.14560797141025894,1259.66064453125,643.0741189299458,0.022714834660291672,0.1285400390625,1.9383899
232,"Which branch of science has four fundamental principles: addition, subtraction, multiplication, and division.",Arithmetic,1, division,12804,0,9,0.08427232518955349,1.7798532247543335,-0.04106609182669585,1402.995849609375,900.6940750558728,0.053368501365184784,0.0015583038330078125,1.8490599
233,What is the force that opposes the relative motion of two bodies that are in contact?,Friction,1, contact,3645,0,8,0.023990364363942713,1.7744247913360596,0.05683281646320326,1306.2216796875,867.7552632835856,0.05012756586074829,0.0032787322998046875,0.86794436
234,What is the fastest animal on two legs?,The fastest animal on two legs is the ostrich. Ostriches,1, legs,14201,0,5,0.09346698609941027,1.6859225034713745,0.04772310006886782,1304.8896484375,811.5647433389753,0.022085094824433327,0.0117645263671875,0.3929347
235,What is the green pigment used by plants to trap sunlight?,Chlorophyll.,1, sunlight,39020,0,9,0.2568186604886268,1.6708301305770874,0.27043980620736763,1318.915771484375,712.2235362113028,0.04311038926243782,0.90966796875,1.233541
236,What id the name given to the study of birds?,Ornithology,1, birds,19654,0,6,0.12935709772535806,1.6201307773590088,-0.06203838017607621,1328.46923828125,803.7892457937422,0.016551822423934937,5.578125,0.5221629
237,"Of which reptile are there only two species, one living in the Mississippi and the other in China?",Alligator,1, China,5616,0,6,0.03696293176074136,1.7276233434677124,-0.14775595723275758,1216.12060546875,786.5401587829714,0.031287092715501785,4.91015625,1.1975317
238,"What type of seaweed grows up to 100 meters in length, and is farmed for its alginates?",Kelp,1,ates,973,1,4,0.006404012215669756,1.7039285898208618,-0.09504500542396421,1419.29736328125,805.0258982128769,0.0005068480968475342,1.931640625,1.7685143
239,Where in a vertebrate would you find the protein myoglobin?,"Myoglobin is found in the muscle cells of vertebrates, where it serves",0,oglobin,93755,1,7,0.6170690290648694,1.5681761503219604,-0.05713089878877886,1132.73583984375,611.8523234076744,0.020530810579657555,2.37890625,0.9851445
240,"What is the most abundant substance in the plant kingdom, which no mammal produces the enzyme to digest?",Cellulose,1, digest,20882,0,7,0.13743944818871104,1.6139578819274902,0.20103116108394348,1531.3673095703125,893.5574695182459,0.040130652487277985,0.46875,0.49159515
241,"Which family of insects has species named 'drivers', 'weavers', 'and even individuals called 'soldiers'?","The family of insects that has species named 'drivers', 'weavers',",0,iers,4813,1,4,0.031677811710193765,1.7098790407180786,-0.029509885341649333,2058.5498046875,1350.9798602776993,-0.011802595108747482,0.05328369140625,1.2195966
242,What name is given to the study of animal behavior?,The study of animal behavior is called ethology. Ethologists study the behavior,1, behavior,7709,0,9,0.05073846882898062,1.7935001850128174,0.0533308369849852,1292.53759765625,800.6438651510055,0.03739108145236969,0.53173828125,1.6175226
243,Mosses are classified as belonging to which part of the plant kingdom?,"The plant kingdom is divided into several groups, including algae, fungi, b",0, kingdom,25079,0,8,0.16506292122999158,1.6010305881500244,0.06205762750027377,970.2767944335938,411.6778439613665,0.03635492920875549,0.03497314453125,2.6729305
244,"Which rodent rears its young, called kittens, in a nest called a drey?",A squirrel,1,rey,8073,1,3,0.053134214406065715,1.6959539651870728,0.00043941391951074493,1393.029296875,772.9633308838148,0.019971759989857674,3.1948089599609375e-05,0.56656885
245,What has a central vein called a midrib?,A leaf.,1,rib,1897,1,3,0.012485520219039595,1.6656923294067383,0.0328670076764368,1219.1973876953125,583.9831671529587,0.005473422817885876,1.4814453125,0.20260186
246,"Which mammal constructs a lodge in which to store food, rear young, and pass the winter?","A beaver constructs a lodge in which to store food, rear young,",1, winter,12406,0,7,0.08165280117944397,1.6330182552337646,-0.1292229049195739,1327.527587890625,770.8665778170063,0.01980677805840969,0.079345703125,1.2078664
247,What is the generic word for plants that grow in water or water-logged conditions?,Hydrophytes,1, conditions,4682,0,11,0.03081560657118787,1.8183776140213013,0.06237656570951966,1324.040283203125,889.3501640838685,0.03784842789173126,4.609375,2.3153358
248,"Which teeth are the third molars, and are always the last to0 erupt?","The third molars are the wisdom teeth, and they are always the last",1, erupt,43679,0,6,0.28748288753159223,1.3608601093292236,-0.03770529588833549,1171.8099365234375,827.535584597136,0.027724366635084152,0.43310546875,0.88684005
249,What is secreted by the pancreas to regulate blood sugar levels?,Insulin and glucagon.,1, levels,5866,0,7,0.03860836141533277,1.7875205278396606,0.07034784876450573,1418.963134765625,751.328399336169,0.03253339231014252,0.8212890625,0.8994187
250,How many chambers has the heart?,The heart has four chambers: two atria and two ventricles.,1, heart,4746,0,6,0.03123683656276327,1.7531286478042603,-0.15351157830513618,1535.506103515625,743.3540772395507,0.027260953560471535,1.52734375,0.34926298
251,What is the name of the large buttock and thigh muscle?,The gluteus maximus.,1, muscle,15747,0,7,0.10364232308340354,1.6717462539672852,-0.0490975704327945,1517.715576171875,760.0378133531239,-0.013980423100292683,0.56982421875,0.72484905
252,"When the egg is released from the ovary, what is left behind?",The corpus luteum,1, behind,4815,0,7,0.031690975147430495,1.7702542543411255,-0.004533344796383787,1486.677490234375,771.7340462935778,0.023283982649445534,0.041778564453125,1.271759
253,What is the scientific name for the heart's pacemaker?,The scientific name for the heart's pacemaker is the sinoatrial node,1,emaker,58675,1,6,0.3861823399326032,1.5319546461105347,0.0018218948658681455,1243.8551025390625,634.8267220328092,0.02234138734638691,0.0012073516845703125,0.23062548
254,Which hormone helps control ovulation?,The hormone that helps control ovulation is **luteinizing hormone (,1,ulation,2914,1,7,0.01917912805391744,1.71604323387146,0.04875378190581303,1438.2501220703125,721.3884776088455,0.015863975510001183,0.002231597900390625,1.2651048
255,What is the second most common gas in the atmosphere?,The second most common gas in the atmosphere is oxygen. The atmosphere is composed,1, atmosphere,16566,0,11,0.10903275063184499,1.7219792604446411,0.10867326876832761,1324.558349609375,707.8706754199823,0.040103305131196976,0.399169921875,0.6496923
256,What is the term for nutrient enrichment of lakes?,Eutrophication,1, lakes,43136,0,6,0.2839090143218197,1.5212606191635132,0.016568020072174505,1406.20361328125,779.3443887176322,0.017571348696947098,4.21875,0.67962325
257,Five-legged creatures have damaged which 1250 mile long wonder of the world?,The Great Wall of China,0, world,1879,0,6,0.012367049283909014,1.8191484212875366,0.04429881683134207,1389.5086669921875,715.5308111803228,0.021480223163962364,1.025390625,0.8337522
258,Which radioactive substance sometimes occurs naturally in spring water?,Radon,1, water,3015,0,6,0.019843881634372368,1.807845115661621,0.10540894618329544,1426.2271728515625,719.1801622679341,0.014044838026165962,0.0297698974609375,0.765863
259,What is the approximate circumference of the earth?,"The Earth's circumference is approximately 40,075 kilometers (",0, earth,9393,0,6,0.06182208298230834,1.7395004034042358,-0.13177835210997868,1370.7310791015625,630.5525077026738,0.01827051118016243,4.87890625,0.49233794
260,"Which common mineral is used to make casts, moulds, blackboard chalk and plaster of Paris?",Gypsum,1, Paris,12095,0,6,0.07960588668913227,1.6724499464035034,0.11968902790342106,1404.642333984375,853.8003013614954,0.02401692420244217,0.1622314453125,0.6167422
261,What name was given to the invisible material once thought to occupy all space?,aether,1, space,3550,0,6,0.023365101095197977,1.8251210451126099,0.08896819207302453,947.5690307617188,381.83484388270415,0.049844447523355484,0.2261962890625,0.9778778
262,From which areas of space can there be no escape?,From a black hole.,1, escape,12449,0,7,0.0819358150800337,1.6906899213790894,0.06378301165769162,1166.6771240234375,624.5723690091706,0.03360074758529663,3.3046875,1.5845339
263,Who was the first man to walk on the Moon?,The first man to walk on the Moon was Neil Armstrong. He was an,1, Moon,17330,0,5,0.11406118365627632,1.6968119144439697,0.07698442537043038,1240.986328125,730.7615541949557,0.041419271379709244,1.462890625,0.4241089
264,Proteus and Nereid are moons of which planet?,Neptune,1, planet,11580,0,7,0.07621630160067397,1.72483491897583,0.10907642190289701,1145.8333740234375,533.5224102282349,0.04816333204507828,0.005275726318359375,1.4902159
265,What is the Milky Way?,"The Milky Way is a barred spiral galaxy that contains our Solar System, which",1, Way,12149,0,4,0.079961299494524,1.6883018016815186,0.045410021038659654,1416.376708984375,859.1828101060769,0.005107146687805653,0.002414703369140625,0.09285116
266,Which force is nothing more than the bending of space and time?,Gravity,1, time,882,0,5,0.005805075821398484,1.7933825254440308,0.21597275743657507,1587.034912109375,832.8373927825297,0.02701197937130928,0.004138946533203125,1.5801477
267,"Which star is as bright as 23 Suns, and is orbited by the Pup?","The star is called the ""Pup"" itself, which is a star",0,up,454,1,2,0.002988100252737995,1.748632788658142,0.08274517474524412,786.6900634765625,0.8729995628509521,0.023017361760139465,0.99169921875,1.5343856
268,What are the three primary colours of light?,"The three primary colours of light are red, green, and blue. These",0, light,3100,0,6,0.020403327716933446,1.7965967655181885,-0.15792472395665724,1272.885009765625,640.0606974046931,0.0025901668705046177,0.1380615234375,0.74438065
269,In what film did Oprah Winfrey make her big screen acting debut?,"The film in which Oprah Winfrey made her big screen acting debut was """,0, debut,17306,0,6,0.11390322240943555,1.5355364084243774,-0.0015316445468078754,1200.665283203125,744.4969711859503,0.029018906876444817,0.00019311904907226562,0.32382295
270,What is the second lightest chemical element?,"The second lightest chemical element is helium, with an atomic number of",1, element,2392,0,8,0.01574347093513058,1.8133900165557861,0.05288083339808747,1420.8721923828125,875.7379608650994,0.017459435388445854,0.0709228515625,1.3901141
271,"Used in mathematics, what is the value of Pi to three decimal places?",3.142,1, places,7482,0,7,0.04924441870261163,1.7725707292556763,-0.016246191880420646,1333.07568359375,773.8622928632795,0.020231448113918304,0.0028095245361328125,1.0444307
272,"What colour is the number 10 on the door of 10 Downing Street? White, Yellow or Brown?",The number 10 on the door of 10 Downing Street is,0, Brown,10471,0,6,0.06891717565290649,1.7289499044418335,-0.06445995009339711,1369.155029296875,913.1466251038713,0.03494246304035187,3.916015625,1.2827139
273,What was advertised with Eva Herzagovia using the slogan hello boys?,"The answer is ""The New York Times"". ",0, boys,13007,0,5,0.08560841406908172,1.7068846225738525,0.10117586727506955,1757.9794921875,1079.391070697354,0.02654435858130455,7.05078125,1.2163398
274,What number in Bingo is sometimes referred to as Heinz varieties?,5,0, varieties,35580,0,10,0.23417754844144903,1.6739879846572876,-0.09312023313386097,1368.7786865234375,879.725607849411,0.03450325131416321,19.859375,0.9387998
275,"As at March 2001, who holds the record for scoring the most league goals for the soccer team Arsenal?","As of March 2001, the record for scoring the most",0, Arsenal,32002,0,8,0.21062815922493683,1.3719563484191895,-0.05988342809241898,708.9854736328125,266.6339985746768,0.03290226310491562,3.80859375,0.7477868
276,How many verses make up the national anthem God Save The Queen?,"The national anthem ""God Save the Queen"" consists of 3 verses.",1, Queen,16259,0,6,0.10701216301600674,1.6403371095657349,0.020975020386796217,1512.217529296875,733.1856815659287,0.03003963641822338,0.1551513671875,0.84591377
277,What colour is the cross on the national flag of Switzerland?,White,1, Switzerland,29121,0,12,0.19166622788542545,1.5211167335510254,-0.0006825674202404208,1035.001220703125,709.9357116746008,0.024130256846547127,2.94140625,0.81882954
278,Who was the American President when the Berlin Wall was constructed?,The American President when the Berlin Wall was constructed was Dwight D. Eisenhower.,0, constructed,20346,0,12,0.13391164700926705,1.7454900741577148,-0.0005425289573848247,1335.50048828125,799.7068900385902,0.05780554190278053,2.1484375,0.45162496
279,What is the minimum number of darts a person needs to throw to complete a leg from 501?,The minimum number of darts is 3. This is because the highest,0,1,16,1,1,0.00010530749789385004,1.570737600326538,240.21470640566866,960.1010131835938,362.27558128317906,0.07140664756298065,0.00908660888671875,1.313163
280,What was the first British football team to win the European Cup?,The first British football team to win the European Cup was the team from which,0, Cup,10861,0,4,0.07148404591406908,1.6675267219543457,0.0568813099971357,1035.468505859375,406.51795587975045,0.022146102041006088,0.009521484375,0.39698842
281,What is the most popular natural attraction in Alaska?,"Denali National Park and Preserve, which is home to Denali, the",1, Alaska,27267,0,7,0.17946372156697557,1.6006364822387695,0.034307244057351305,1099.6759033203125,660.244174695563,0.03525332733988762,5.85546875,0.3769673
282,"What type of acid is extracted from the juice of lemons, oranges, limes, and grapefruit?",Citric acid,1,fruit,35598,1,5,0.23429601937657962,1.6373330354690552,-0.10501011939292892,1444.7196044921875,754.598951978908,0.01973036304116249,1.75390625,0.5467827
283,How many pieces are there in a standard set of dominoes?,A standard set of dominoes contains 28 pieces.,1,es,288,1,2,0.0018955349620893007,1.7042033672332764,0.5063538320956482,995.1555786132812,560.6732366762975,0.011304724961519241,0.0006985664367675781,0.6167151
284,What is the acronym for the agency which provides co-operation between police forces worldwide?,INTERPOL,1, worldwide,15245,0,10,0.10033830033698399,1.6888041496276855,0.03782191322862216,1498.4537353515625,961.6388037033755,0.009301019832491875,7.26953125,0.33255693
285,"What were Benjy and Laska, which were sent into space in 1958?",Benjy and Laska were two of the first animals to be sent,0,8,23,1,1,0.00015137952822240943,1.6351768970489502,18.247345848185144,1484.636474609375,856.0224360028607,0.06319112330675125,3.486328125,1.1548631
286,In what year in the 20th century was the Miss World contest held for the first time?,The Miss World contest was first held in the year 1951,1, time,882,0,5,0.005805075821398484,1.7933825254440308,0.21597275743657507,1493.92919921875,807.3343367728431,0.010301241651177406,0.00077056884765625,0.6153658
287,In which year was the Encyclopedia Britannica first published?,The Encyclopedia Britannica was first published in 1768.,1, published,4652,0,10,0.0306181550126369,1.758131504058838,0.03286636952461208,1330.4510498046875,811.5107574116828,0.03855875879526138,0.0255126953125,0.10939573
288,"On the London Underground, which is the only line to connect at some point with every other line on the system?",The Metropolitan Line,0, system,1849,0,7,0.012169597725358045,1.8354214429855347,-0.027579392991463614,1358.72802734375,905.2242847472661,0.030941320583224297,1.9462890625,0.2820605
289,Who wrote The Importance Of Being Earnest?,The Importance of Being Earnest was written by Oscar Wilde. It is a,1,est,477,1,3,0.0031394797809604046,1.7952566146850586,0.10972496685254729,1248.7958984375,734.9502880344293,0.0057778675109148026,2.6226043701171875e-06,0.8595633
290,"Thomas Edison, who invented the lightbulb, was afraid of the dark?","Thomas Edison, who invented the lightbulb, was afraid of the dark",0, dark,6319,0,5,0.0415898799494524,1.729440450668335,-0.08018002893378284,1020.9921875,506.65364274242944,0.009914354421198368,3.1948089599609375e-05,1.7508805
291,Taphephobia is the fear of losing your teeth?,False.,1, teeth,17832,0,6,0.11736520640269588,1.63985276222229,0.03676893919757651,1331.5633544921875,798.9316664574862,0.023193800821900368,8.6796875,0.7789194
