id,question,model_answer,is_correct,anchor_str,token_id,token_is_suffix,token_len,token_id_rank,layer0_norm,layer0_kurtosis,final_norm,final_kurtosis,drift_cosine,surprisal,prediction_entropy
269,In what film did Oprah Winfrey make her big screen acting debut?,"The answer is: ""The Crown""",0, debut,17306,0,6,0.11390322240943555,0.9111406803131104,0.23853029503192014,461.6676330566406,73.52885810198907,0.14870908856391907,0.024261474609375,1.8431453
270,What is the second lightest chemical element?,"The second lightest chemical element is Oxygen, which is the second element in",0, element,2392,0,8,0.01574347093513058,0.9378267526626587,-0.3474745196429887,482.7271728515625,120.93521308469359,0.041525326669216156,1.103515625,4.741875
271,"Used in mathematics, what is the value of Pi to three decimal places?",3.1415,0, places,7482,0,7,0.04924441870261163,0.9469773173332214,-0.1878793026322465,520.5001220703125,125.74153206639357,0.04513661563396454,0.03326416015625,1.2947861
272,"What colour is the number 10 on the door of 10 Downing Street? White, Yellow or Brown?",White,1, Brown,10471,0,6,0.06891717565290649,0.8282457590103149,0.2665273521407272,414.6199645996094,84.54388599510591,0.10821607708930969,3.443359375,1.1471341
273,What was advertised with Eva Herzagovia using the slogan hello boys?,"The answer is: Hello boys, Eva Herzagovia, the first",0, boys,13007,0,5,0.08560841406908172,0.8825861215591431,-0.1745041425970406,552.2042846679688,122.13620501978198,0.05966775864362717,9.875,4.3527603
274,What number in Bingo is sometimes referred to as Heinz varieties?,100,0, varieties,35580,0,10,0.23417754844144903,0.8316187262535095,0.2379909644044207,549.2643432617188,157.44187333642583,0.0786069706082344,14.1796875,1.3375537
275,"As at March 2001, who holds the record for scoring the most league goals for the soccer team Arsenal?",The answer is: 1000,0, Arsenal,32002,0,8,0.21062815922493683,0.9626691341400146,0.0419411940969896,334.2561340332031,12.413977740995705,0.07634333521127701,9.1796875,1.6895314
276,How many verses make up the national anthem God Save The Queen?,"The national anthem ""God Save The Queen"" is composed of 10",0, Queen,16259,0,6,0.10701216301600674,0.8357246518135071,-0.030451355271827296,443.0382995605469,72.704195986914,0.10598179697990417,0.1165771484375,1.9097352
277,What colour is the cross on the national flag of Switzerland?,The cross on the national flag of Switzerland is a red circle with a white,1, Switzerland,29121,0,12,0.19166622788542545,0.8947371244430542,0.32851476396586765,381.1551208496094,98.90187235241379,0.09373515099287033,7.1875,2.8981981
278,Who was the American President when the Berlin Wall was constructed?,The American President when the Berlin Wall was constructed was George H.W. Bush,0, constructed,20346,0,12,0.13391164700926705,0.8882579803466797,-0.1833968107045676,454.6667785644531,92.10042583393833,0.03554592281579971,2.8046875,2.4510047
279,What is the minimum number of darts a person needs to throw to complete a leg from 501?,501,0,1,16,1,1,0.00010530749789385004,0.8519878387451172,-0.541855976650587,644.52978515625,118.48759004530633,0.0552045963704586,5.375,0.7235923
280,What was the first British football team to win the European Cup?,The first British football team to win the European Cup was the Manchester City Football,0, Cup,10861,0,4,0.07148404591406908,0.902894139289856,-0.12480476268169216,428.19049072265625,21.027805579251762,0.10742887109518051,0.7333984375,1.2734263
281,What is the most popular natural attraction in Alaska?,"The most popular natural attraction in Alaska is the Alaska Science Center, located in",0, Alaska,27267,0,7,0.17946372156697557,0.8427318334579468,-0.22561867264119995,387.5724182128906,50.890973357858115,0.1321660578250885,6.89453125,4.0093036
282,"What type of acid is extracted from the juice of lemons, oranges, limes, and grapefruit?","The juice of lemons, oranges, limes, and grapefruit contains",0,fruit,35598,1,5,0.23429601937657962,0.9892995357513428,0.09350647046205474,477.0379638671875,69.29511615842847,0.10512744635343552,0.33056640625,3.7769437
283,How many pieces are there in a standard set of dominoes?,21,0,es,288,1,2,0.0018955349620893007,1.1390438079833984,0.2517753087040946,467.8402099609375,100.17787140141868,2.6732683181762695e-05,0.093017578125,1.6295671
284,What is the acronym for the agency which provides co-operation between police forces worldwide?,The agency is the United Nations.,0, worldwide,15245,0,10,0.10033830033698399,0.8737792372703552,0.21952765477517655,472.4620361328125,139.8013804832631,0.051992084830999374,8.2421875,4.829599
285,"What were Benjy and Laska, which were sent into space in 1958?",The answer is that Benjy and Laska were sent into space in,0,8,23,1,1,0.00015137952822240943,0.8185009360313416,-0.7890327279855702,538.0043334960938,100.38142608115317,0.04820841923356056,2.466796875,3.7045205
286,In what year in the 20th century was the Miss World contest held for the first time?,1950,0, time,882,0,5,0.005805075821398484,0.9210426807403564,-0.7611019202360598,476.958984375,114.99786153553532,0.004919834900647402,0.0015077590942382812,0.54642427
287,In which year was the Encyclopedia Britannica first published?,1910,0, published,4652,0,10,0.0306181550126369,0.8325535655021667,-0.19289594671145727,477.6923522949219,96.97241837212212,0.07550686597824097,0.32421875,0.4283475
288,"On the London Underground, which is the only line to connect at some point with every other line on the system?",The London Underground is the only line to connect at some point with every other,0, system,1849,0,7,0.012169597725358045,0.9300006628036499,-0.5457929667832824,520.54150390625,129.80752174490095,0.018275821581482887,2.646484375,0.9808946
289,Who wrote The Importance Of Being Earnest?,The Importance Of Being Earnest is a play written by Oscar Wilde.,1,est,477,1,3,0.0031394797809604046,1.0981111526489258,-0.11036997323809139,365.29443359375,57.823761538616765,0.016818083822727203,0.005023956298828125,2.568823
290,"Thomas Edison, who invented the lightbulb, was afraid of the dark?",A. No,0, dark,6319,0,5,0.0415898799494524,0.8618396520614624,-0.03342476379986925,447.0317687988281,105.36250453003794,0.032849859446287155,2.18359375,2.920701
291,Taphephobia is the fear of losing your teeth?,"Yes, Taphephobia is the fear of losing your teeth.",0, teeth,17832,0,6,0.11736520640269588,0.885760486125946,0.21251846605362346,424.2466735839844,66.47011362327743,0.08562766760587692,5.21875,3.6382024
292,The letter t is the second most common letter used in the English language?,The letter t is the second most common letter used in the English language.,0, language,4128,0,9,0.02716933445661331,0.920681893825531,-0.3626665267164886,507.9643249511719,103.80664963487895,0.05569799244403839,0.4208984375,2.833475
293,"The invention of what in 1867, made Alfred Nobel famous?","The invention of the first electric light bulb in 1870,",0, famous,11245,0,7,0.07401142586352148,0.8208571076393127,-0.07466810605168162,489.5639343261719,125.22188652258129,0.09212416410446167,4.265625,3.6019564
294,What is the most populated city in America?,New York City,1, America,5159,0,8,0.03395508635214827,0.8801702260971069,-0.15453557064305157,438.00640869140625,90.66533890808097,0.056688342243433,6.0703125,4.0163836
295,What is the only letter of the alphabet which does not appear in any of the names of the 50 American states?,A,0, states,5302,0,7,0.03489627211457456,0.9777582287788391,-0.3290443341995837,427.8518981933594,72.96503880474152,0.043731361627578735,2.30078125,3.4940066
296,What was the Spice Girls' debut single called?,"The Spice Girls' debut single was ""I'm Not a Girl"" by",0, called,2598,0,7,0.0170993049705139,0.9118424654006958,-0.3439820312220321,493.4055480957031,110.49036027220437,0.05858633667230606,6.67578125,2.5425267
297,What are the only two musical notes which have no flats?,The only two musical notes which have no flats are the note names themselves.,0, flats,60357,0,6,0.3972527906486942,1.0583243370056152,-0.1484302875979906,486.50384521484375,69.15420286389934,0.1032063439488411,9.6796875,3.4026043
298,"From which country do French fries originate? France, Belgium or Switzerland?",France,0, Switzerland,29121,0,12,0.19166622788542545,0.8947371244430542,0.32851476396586765,375.3695373535156,88.34563163826898,0.1304282248020172,2.947265625,1.6779836
299,For what novel did J. K. Rowling win the 1999 Whitbread Children's book of the year award?,"The answer is ""The Chronicles of Narnia"".",0, award,10084,0,6,0.066370050547599,0.8975508809089661,-0.04648595877907624,424.10345458984375,64.57007844401573,0.12654288113117218,0.260986328125,2.1546857
300,What is the longest word can be typed using only the top row of letters on a typewriter?,"""BANANA""",0,ewriter,72480,1,7,0.4770429654591407,1.0641999244689941,0.08223546624111755,472.68896484375,97.95237794243353,0.037827663123607635,0.00732421875,6.1174655
301,In which city would you find O'Hare International Airport?,A. Chicago,1, Airport,20691,0,8,0.1361823399326032,0.8752628564834595,0.04224032206572881,491.712158203125,91.01603900025243,0.06795094907283783,0.0097808837890625,1.6570762
302,Which Asian country was once called Siam?,The answer is Siam. Siam is the name of the country in,1,iam,4932,1,3,0.032461036225779276,1.0622843503952026,-0.19756090256317016,509.1998291015625,124.9117092403423,-0.005148981232196093,3.10546875,3.3290586
303,What are the names of Donald Duck's three nephews?,"The three nephews of Donald Duck are named Donald Duck, Donald Duck,",0,ews,27744,1,3,0.18260320134793598,1.1602566242218018,0.013184312539066934,431.7503662109375,79.51085638548392,-0.0076109254732728004,0.00732421875,4.7286105
304,"In which 1993 film does a boy called Jonah write to a woman called Annie, asking her to meet his father at the Empire State building on St. Valentine's Day?",The answer is The Empire State Building.,0, Day,6059,0,4,0.039878633108677335,0.906783401966095,-0.003021570266205753,404.6607666015625,59.53297163249672,0.06070232763886452,0.03717041015625,1.5881166
305,Who had a top ten hit in 1988 with Valentine?,"The answer is: The song ""Valentine"" by The Beatles had a",0, Valentine,38769,0,10,0.25516664911541703,0.9341058731079102,-0.03099055508776427,438.9200744628906,104.89453707287116,0.06689898669719696,11.609375,4.2176595
306,What is the second most common word in written English?,"""The second most common word in written English is 'the'.""",0, English,6364,0,8,0.04188605728727885,0.8371350765228271,-0.25100623023332336,477.9515380859375,96.01977153474671,0.11515765637159348,0.1014404296875,3.0937505
307,"In which arcade game, would you find ghosts called Inky, Pinky, Blinky and Clyde?","The answer is: In which arcade game, would you find ghosts called In",0, Clyde,90394,0,6,0.5949478727885426,0.9545500874519348,0.07101484467531716,426.72509765625,108.76644830041712,0.0685674250125885,1.0390625,2.0149481
308,"More commonly known as the thigh bone, what is the medical name for the longest bone in the human body?",The medical name for the longest bone in the human body is the femur,1, body,2487,0,5,0.016368734203875315,1.000932216644287,-0.35298528045911315,524.16796875,123.10411163365586,0.01232991460710764,0.01422119140625,0.69700783
309,"What word is used to describe someone who is neither left or right handed, but can use both hands with equal ease?",left-handed,0, ease,14219,0,5,0.09358545703454085,0.9147083759307861,0.3090305970077649,464.47564697265625,133.29382977019432,0.07224791496992111,1.9150390625,4.900294
310,"Which cult film, starring Harrison Ford, was based on the story Do Androids Dream of Electric Sheep?",A,0, Sheep,82908,0,6,0.5456771272114574,0.8744787573814392,0.2629297887482558,464.4535217285156,107.18119151955321,0.06157192215323448,0.295654296875,1.7241875
311,"Which ITV magazine style show ran from 1968 to 1980 and featured presenters including Jenny Hanley, Mick Robertson and Tommy Boyd?",The answer is: The answer is: The answer is: The answer is,0, Boyd,62621,0,5,0.41215380160067394,0.9895605444908142,0.16949785434032982,461.8660888671875,105.05718366932835,0.0997525230050087,8.8671875,2.120956
312,Which type of animal was Robin Hood in the Disney cartoon film 'Robin Hood'?,The answer is a cartoon character.,0, Hood,35343,0,5,0.2326176811288964,0.9721413254737854,0.4427157305368432,466.38482666015625,72.79604760806231,0.08778597414493561,0.003589630126953125,1.9318511
313,Who provided the voice for Bob The Builder on his number one hit Can We Fix It?,"The voice of Bob The Builder on his number one hit ""Can We Fix",0, It,1084,0,3,0.00713458298230834,0.7517734169960022,-0.47029712117874833,519.2298583984375,96.70358023120721,0.04970746487379074,0.2322998046875,1.471467
314,Which actor received 4 million dollars for his 10 minutes on screen in the film Superman?,A,0, Superman,37709,0,9,0.24819002737994944,0.8912957906723022,0.41160992364176074,399.9262390136719,43.90461127300254,0.0947975143790245,11.1484375,1.9303923
315,"Who directed the films Thelma and Louise, Hannibal and Black Hawk Down?","The films Thelma and Louise, Hannibal and Black Hawk Down were",0, Down,6285,0,5,0.04136610151642797,0.9108025431632996,0.1125841711870752,450.7615661621094,118.51484884473555,0.020888010039925575,5.12109375,2.7662642
316,"Which serial killer is the subject of the films A Study In Terror, Murder By Decree and From Hell?",The serial killer in question is a man named **Jude|.,0, Hell,23887,0,5,0.15721751263689976,0.8870320916175842,-0.049883280843831646,514.6475219726562,114.50925253407324,0.036015141755342484,3.55078125,2.6879878
317,"In cricket, what is the score of 111 known as?",111,0, as,438,0,3,0.002882792754844145,0.831695020198822,-0.6319898743335868,580.2256469726562,149.41362196912718,0.03225236386060715,0.10791015625,2.7988582
318,"Who wrote the novels About A Boy, How To Be Good and High Fidelity?","The novels about a boy, how to be good, and high fidelity were",0,idelity,45101,1,7,0.29684209140690815,1.1470091342926025,-0.10192158441523436,466.69989013671875,114.93551696571622,0.05208580195903778,0.55126953125,1.5106136
319,"With which game would you use a squidger, a circular disc between 25mm and 51 mm?",A: A: A: A: A: A: A: A,0, mm,9465,0,3,0.062295966722830665,0.8029104471206665,-0.07864388368655861,602.91357421875,104.75872141251145,0.06634414941072464,4.59375,3.671152
320,The melody for which famous song was written by sisters and school teachers Patty and Mildred Hill in Kentucky in 1893?,"The melody for the song ""The Honeysuckle Song"" was written",0,3,18,1,1,0.0001184709351305813,0.836982011795044,-0.6801380253437586,528.654052734375,94.89297192517706,0.0043204231187701225,2.4453125,1.6806599
321,What is the most common pub name in the UK?,"The most common pub name in the UK is ""The"" in the sense",0, UK,6424,0,3,0.04228096040438079,0.8097637295722961,-0.008585224407729353,448.7720642089844,74.29975293176864,0.09017050266265869,3.453125,2.2739778
322,What is the name of Kevin the teenager's friend played by Kathy Burke in a series of sketches with Harry Enfield?,The name of Kevin the teenager's friend played by Kathy Burke in a series,0,field,2566,1,5,0.0168886899747262,1.009230613708496,-0.13824403010999253,498.6152648925781,76.67405406327933,-0.009556081146001816,2.689453125,5.477377
323,"What seven letter word, beginning with the letters 'Ra' is a palindrome?",RaRaRaRaRaRa,0, palindrome,73097,0,11,0.4811038858466723,0.8855134844779968,0.09137189779844412,483.90423583984375,103.30250648196441,0.12138520181179047,5.55859375,4.562872
324,Which fruit can go in the middle of the word aped to make a new word?,The fruit is an apple.,0, word,3409,0,5,0.022437078770008424,0.9512796998023987,-0.3948096769618976,625.4436645507812,140.27263720188793,0.03644135221838951,0.464599609375,4.346998
325,How many scottish football league teams names end in United?,1,0, United,3639,0,7,0.023950874052232517,0.7965505719184875,-0.0626785573083839,456.88983154296875,83.00497442265831,0.13153135776519775,10.328125,0.74745005
326,Who had a top ten hit in the UK with Cupid in 1961?,The answer is Cupid. Cupid was the first to have a top,0,1,16,1,1,0.00010530749789385004,0.8519878387451172,-0.541855976650587,506.27117919921875,77.23676400739208,0.019206855446100235,2.873046875,2.8842058
327,The theme tune to which TV show starts with the line Stick a pony in me pocket?,"The theme tune to the TV show ""The Office"" starts with the line",0, pocket,17822,0,7,0.11729938921651221,0.9178971648216248,0.034492001535445294,494.2680358886719,111.99518886435159,0.11561455577611923,7.1875,2.9708629
328,What word is given to a point in tennis which has to be replayed?,"The word is ""replay"" in tennis. When a player is unable",0,ed,291,1,2,0.0019152801179443976,1.1171848773956299,0.3620455365243611,601.40380859375,128.80785657310477,0.0004352005198597908,0.005130767822265625,5.740584
329,How many episodes of Prisoner: Cell Block H were made?,10,0, made,1865,0,5,0.012274905223251895,0.8752650618553162,-0.025552645141636354,414.2776794433594,38.18117369573979,0.04230256378650665,3.78515625,0.39065295
330,Who is the last English-born player to win the men's singles title at Wimbledon?,The last English-born player to win the men's singles title at Wimbledon is,0, Wimbledon,90157,0,10,0.5933880054759899,0.9791794419288635,0.17613325300654958,371.3656311035156,4.2902762667102206,0.1326686441898346,1.267578125,0.7508468
331,"Which famous painter's surname was Harmenzoon van Rijn which translated as son of Harmen, of the Rhine?","The painter whose surname was Harmenzoon van Rijn, which translates to",0,ine,482,1,3,0.0031723883740522327,1.0504449605941772,-0.2525238101086482,496.7456970214844,61.61367569294404,0.010592959821224213,0.1053466796875,3.599855
332,"In 1976, which gymnast scored 7 maximum scores of 10 as she won three gold medals, one silver and one bronze?","1976, the gymnast who scored 7 maximum scores",0, bronze,39807,0,7,0.26199847304128054,0.8953702449798584,-0.28134296979783313,521.979248046875,90.56563833003078,0.13930530846118927,0.1727294921875,0.4775698
333,"In years and days, how old was Luigina Giavotti when she won a silver medal in gymnastics in 1928, and is still the youngest medal winner today?",1928,0, today,3351,0,6,0.02205533909014322,0.9526100754737854,-0.2152689438758122,467.5869445800781,127.36972526314983,0.051665350794792175,7.39453125,1.5298495
334,Which Eastenders actor has played the policeman Nick Rowan on TV?,The answer is: The actor who played the policeman Nick Rowan on TV,0, TV,5883,0,3,0.03872025063184499,0.7787736058235168,-0.2503361560852735,388.6793212890625,11.258805538373101,0.03616466000676155,5.36328125,2.4102414
335,"What type of animal was Boris, the subject of a song by The Who?","The Who's song ""Boris"" features a character named Boris, who",0, Who,10479,0,4,0.06896982940185341,0.8725920915603638,0.006440361224249624,372.50860595703125,43.85084393763923,0.06935707479715347,3.38671875,4.759981
336,Which brand of beer does Homer Simpson drink regularly?,"The answer is ""The Great Barrier Reef"" beer.",0, regularly,15502,0,10,0.10202980202190395,0.8612785339355469,-0.10234612956642986,476.0838928222656,120.23778234502898,0.08492335677146912,6.35546875,2.7978446
337,From which animal does Haggis come?,Haggis is a traditional Scottish dish made from the meat of the sheep,1, come,2525,0,5,0.01661883951137321,0.9552116394042969,-0.09543068213638328,473.7484130859375,51.39346654183879,0.013619564473628998,2.08203125,1.213256
338,"In which country was Marie Curie born? Poland, Austria or Switzerland?",The answer is Switzerland.,0, Switzerland,29121,0,12,0.19166622788542545,0.8947371244430542,0.32851476396586765,364.2773742675781,80.05249765750723,0.12701816856861115,3.001953125,1.988374
339,"What is the most common blood type in humans? A, B or O?",O,1, O,506,0,2,0.0033303496208930074,0.8311231136322021,-0.24193058803818612,531.541748046875,67.25208520709744,0.05339602753520012,0.76123046875,1.3197548
340,Which P is the correct technical term for the art of making and displaying fireworks?,A. A. A. A. A. A. A. A,0, fireworks,51833,0,10,0.34115022114574556,0.91527259349823,-0.04406701581490147,435.3954772949219,95.07056759885019,0.11575993150472641,9.5078125,3.7934477
341,Which King did Guy Fawkes attempt to kill with his gunpowder plot?,The answer is Guy Fawkes.,0, plot,7089,0,5,0.046657803285593935,0.9511370658874512,-0.26245253571434324,430.6117858886719,74.60742868737641,0.07502986490726471,10.8359375,3.7526948
342,In which film was the song White Christmas first sung?,1984 film,0, sung,39339,0,5,0.25891822872788545,0.9441576600074768,0.26380250406159744,463.0492248535156,64.96661343457289,0.09495291113853455,3.51171875,0.5332952
343,Which Pop Idol had a number one hit in 2004 called All This Time?,A. The Group,0, Time,4120,0,5,0.027116680707666384,0.8455936908721924,-0.5763244906991347,521.4082641601562,107.66925602535134,0.026306800544261932,3.314453125,2.9782348
344,"Which Channel 4 TV show's presenters included Mark Lamarr, Amanda De Cadenet and Terry Christian?",The answer is The Today Show.,0, Christian,8876,0,10,0.05841933445661331,0.8200539946556091,-0.07563027944840472,534.4324340820312,127.5827308573812,0.021727995947003365,7.99609375,2.0563638
345,What is the name of the device made of wood and horsehair that is used to play a violin?,"The device is called a ""violin."" It is made of wood and",0, violin,62037,0,7,0.4083100779275484,0.8604089617729187,-0.038074495063304514,434.5514831542969,52.682047490152364,0.13775523006916046,4.125,4.6781363
346,What colour is the bottom stripe on the U.S. flag?,The bottom stripe on the U.S. flag is a red stripe.,1, flag,5181,0,5,0.03409988416175232,0.9299479722976685,-0.37487487293593524,397.9529113769531,71.29883589266733,0.045940741896629333,1.7119140625,2.3529258
347,What is the name given to the largest bee in a hive?,"The largest bee in a hive is called a ""queen bee."" This is",1, hive,65507,0,5,0.43114864153327714,0.883209228515625,0.03700232395084324,438.9468688964844,89.52532829392185,0.1430540829896927,4.02734375,3.6434913
348,Who won the Ladies singles title at Wimbledon in 2004?,The winner of the 2004 Wimbledon Ladies' singles title was,0,4,19,1,1,0.0001250526537489469,0.8273023366928101,-0.7987214450876956,469.20697021484375,44.019559761528456,0.025699708610773087,2.115234375,3.1430962
349,What is the alcoholic ingredient of Irish coffee?,The alcoholic ingredient of Irish coffee is rum.,0, coffee,10799,0,7,0.07107597935973041,0.8093886375427246,0.10989991130062027,417.8533630371094,72.51899959361721,0.11580903828144073,3.0703125,5.591506
350,In which year did St George die?,1916,0, die,2746,0,4,0.018073399326032014,0.9520031213760376,-0.12605976002874142,419.7210388183594,58.54514213691678,0.009213926270604134,10.7578125,0.24599569
351,What are the names of the Four Horseman of the Apocalypse?,"The Four Horseman of the Apocalypse are: the first horse, the second",0, Apocalypse,79197,0,11,0.5212523694187026,0.973788321018219,0.17716312518208976,485.75860595703125,71.34844548432761,0.09587988257408142,1.017578125,1.7532563
352,Who is the Vice-President for George W Bush?,George W. Bush,0, Bush,14079,0,5,0.09266401642796968,0.8688550591468811,-0.13779650117271958,412.48223876953125,58.09490661545485,0.0930514708161354,3.138671875,2.9546816
353,"Which film sees Clint Eastwood, Tommy Lee Jones, James Garner and Donald Sutherland as retired astronauts?",A) The Godfather,0, astronauts,68422,0,11,0.45033435130581295,0.8912773132324219,0.07608261234844393,483.87506103515625,88.31085603073096,0.12990349531173706,4.98828125,0.83902097
354,"In a standard deck of cards, how many Kings have a moustache?",1,0,ache,1777,1,4,0.01169571398483572,1.096457839012146,-0.09417480503977815,411.0740051269531,25.01059098299792,0.01719418168067932,0.006534576416015625,0.13271308
355,"According to the film Gremlins, if you are looking after a Gremlin you should not feed him after midnight, not get him wet and not expose him to what?","The answer is not a specific item, but rather a general rule. The",0, what,1128,0,5,0.007424178601516428,0.8375577330589294,-0.3922113152340425,485.20501708984375,108.2965358694553,0.054203636944293976,4.73828125,2.4224718
356,The Canary Islands are named after what animal?,The Canary Islands are named after the bird canary.,0, animal,9864,0,7,0.06492207245155855,0.8557760119438171,-0.23463435538827948,473.9306335449219,105.2775396040578,0.06206585466861725,2.509765625,2.2330685
357,In which capital city would you find Charles Bridge and Wenceslas Square?,A. Vienna,0, Square,15619,0,7,0.10279986310025274,0.9268758296966553,-0.09086263393760508,467.5183410644531,92.25284115699621,0.07873176038265228,2.654296875,2.9179163
358,What was the surname of the woman who was the inspiration behind the Rolling Stones song Angie?,"The woman who was the inspiration behind the Rolling Stones song ""Angie""",0, Angie,98929,0,6,0.6511228411962932,0.9529848098754883,-0.09336802280766898,405.9333190917969,45.749001829180486,0.07579262554645538,17.375,4.445147
359,What is the final event in a decathlon?,The final event in a decathlon is the 100m sprint,0,athlon,76917,1,6,0.506246050968829,1.127016305923462,-0.18634755190379204,441.6759948730469,21.645675124702798,0.08942049741744995,1.5185546875,2.6437979
360,"Peter Simple, Jack Horner and Ben Nevis have all won which famous sporting event?",The answer is: The answer is: The answer is: The answer is,0, event,1538,0,6,0.010122683235046335,0.9445531964302063,-0.2080675237569407,481.28643798828125,84.21499391055883,0.0542781762778759,0.162109375,3.0796208
361,What is the largest city in Turkey?,Istanbul,1, Turkey,17009,0,7,0.11194845197978096,0.8886376619338989,0.25670090086648845,370.7171325683594,53.276690715950544,0.085216224193573,6.0234375,2.7664204
362,Who bought Chelsea football club for £1 in 1982?,The answer is: The answer is: The answer is: The answer is,0,2,17,1,1,0.00011188921651221567,0.8560956716537476,-0.645843025781419,506.8316955566406,94.75128116053942,0.004685446619987488,2.64453125,2.0621195
363,"In 1998, which director's Oscar acceptance speech included the line I'm king of the world?","The line ""I'm king of the world"" is from the Oscar acceptance",0, world,1879,0,6,0.012367049283909014,0.9529551863670349,-0.33841352023851057,486.1470031738281,118.53755039386502,0.02079150080680847,1.921875,1.1388367
364,What nationality was the painter Vincent Van Gogh?,"Vincent Van Gogh was born in the Netherlands, and he was a Dutch",1,ogh,63936,1,3,0.42080876158382474,1.1509950160980225,0.16660661885307082,427.194091796875,45.91247496055408,0.031370796263217926,0.0003643035888671875,1.276276
365,Which film features the characters Sally Albright and Harry Burns?,"The film that features the characters Sally Albright and Harry Burns is ""The",1, Burns,49916,0,6,0.32853306655433867,0.9644420742988586,0.09977526084826671,490.7159423828125,99.25224614993193,0.04083247110247612,8.5546875,1.7510147
366,Which act won the Eurovision Song Contest for the United Kingdom singing Love Shine A Light?,The United Kingdom won the Eurovision Song Contest for the first time in,0, Light,8658,0,6,0.05698451979780961,0.8850661516189575,-0.24835599926977814,518.1597290039062,73.57961326574575,0.03914843499660492,0.71142578125,1.7634254
367,Which English word comes from an old French word meaning sour wine?,sour wine,1, wine,13078,0,5,0.08607571609098567,0.8085951209068298,-0.09811850261146304,444.025146484375,94.89137156101343,0.14170783758163452,3.056640625,4.6400547
368,"Which team beat American Samoa 31-0 in a qualifying match for the 2002 World Cup, but still failed to qualify?",The team that beat American Samoa 31-0 in a qualifying match,0, qualify,25384,0,8,0.16707034540859309,0.9378414154052734,0.08623029604705668,493.84942626953125,72.25530457751101,0.0895378589630127,0.34521484375,1.8850424
369,What was the name of Roland Rat's gerbil friend?,"The gerbil friend of Roland Rat was named ""Buddy."" Buddy was",0, friend,4238,0,7,0.02789332350463353,0.897646427154541,-0.13228971007343393,484.3958435058594,103.47453824353062,0.07683836668729782,9.515625,5.749017
370,Which animal has the longest gestation period at around 22 months?,The answer is: The longest gestation period of a mammal is in,0, months,3951,0,7,0.026004370261162594,0.9104803800582886,0.16482021731400964,510.545166015625,109.37454094875714,0.05275479704141617,0.63037109375,2.3138065
371,What name is given to the home of a beaver?,The home of a beaver is called a lodge.,1,aver,7255,1,4,0.04775036857624263,1.049425721168518,-0.07927418748591286,414.908935546875,48.613710788177436,-0.005601556971669197,0.6884765625,4.9465027
372,What name is given to a baby marsupial?,marsupial,0,ial,530,1,3,0.0034883108677337825,1.0725500583648682,0.3980366241654534,472.1510314941406,57.897841860102524,0.014118398539721966,0.1588134765625,4.319873
373,Who dated actress Elizabeth Hurley between 2000 and 2001 and denied he was the father of her son born in 2002 before a DNA test proved otherwise?,The answer is that the person who dated Elizabeth Hurley between 20,0, otherwise,5937,0,10,0.03907566343723673,1.0257796049118042,-0.04614385993932135,502.76483154296875,163.895805765251,0.04208492115139961,3.990234375,2.196222
374,What type of animal is the star of the 2005 film Racing Stripes?,The star of the 2005 film Racing Stripes is a,0,ipes,8923,1,4,0.0587286752316765,1.1653107404708862,0.3214552625129805,464.3701477050781,76.99247965153455,-0.042252786457538605,1.060546875,1.698278
375,Author Dick Francis is famous for writing novels based around which sport?,football,0, sport,10552,0,6,0.0694502948609941,0.8899875283241272,-0.02917103365287188,465.6212463378906,94.72273984699449,0.07370086759328842,6.4453125,4.0003314
376,Which Scottish newspaper features the Broons and Oor Wullie?,The Broons and Oor Wullie are a Scottish folk music group,0,ie,645,1,2,0.0042452085088458295,1.0452502965927124,-0.14019768207706162,622.4197387695312,116.42265397863605,-0.006640609819442034,2.763671875,2.5107565
377,Which famous book features the character of Bob Cratchit?,"The answer is ""The Chronicles of Narnia"".",0,it,275,1,2,0.0018099726200505476,1.0029654502868652,-0.3110126162709017,405.67547607421875,68.76252334702355,-0.015472883358597755,0.314697265625,1.9010026
378,Which act has had more Christmas number one singles than any other?,The answer is the 1980s.,0, other,1008,0,6,0.006634372367312552,0.9307772517204285,-0.4967161474808215,592.2430419921875,123.19612014916576,0.017207171767950058,0.092041015625,1.9391677
379,Which Christmas song includes the line It seems so long since I could say 'sister Susie sitting on a thistle'?,"The line ""It seems so long since I could say 'sister Sus",0,istle,28300,1,5,0.18626263689974726,1.0849814414978027,-0.25257659352994555,503.26715087890625,39.45736533705228,0.03982814401388168,3.025390625,3.139673
380,Which British footballer has the most number of International caps?,The answer is: 1000,0, caps,18568,0,5,0.12220935130581298,0.9822003245353699,0.14797964066494673,408.07135009765625,16.9470181726454,0.09145516902208328,0.79736328125,4.4829154
381,Who holds a trumpet on the album cover of Sgt. Pepper's Lonely Hearts Club Band by The Beatles?,The album cover of Sgt. Pepper's Lonely Hearts Club Band by The Beatles,0, Beatles,54857,0,8,0.3610533382476832,0.9108534455299377,0.24829769504475374,375.1827392578125,76.3946209073598,0.12148450314998627,0.2073974609375,1.8217335
382,Which song begins with the line The taxman's taken all my dough?,A,0, dough,30352,0,6,0.19976832350463353,0.8887020349502563,0.12385857828339342,502.2415771484375,89.05406711810137,0.08492597937583923,7.4765625,2.527037
